,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
118,118,apple pie,331,15.6,3.8,6.7,4.2,46.4,0,3,0,0,0.3,59.1,0.078,0.2,0.020,0,0.1,1.5,0.1,0.009,2.1,0,0,0,8.8,0.020,1.4,8.8,0.2,35,98.8,0.077,0.2,77.358
119,119,vanilla wafer pie crust,935,63.7,13.1,27.5,18.8,88.4,12.9,6.5,0.2,68.6,0.9,15,0.4,0.3,0.071,0.081,0.4,3.7,0.5,0.082,0.2,0.059,5.4,0.028,73.9,0.1,2.9,17.6,0.3,137.3,139,0.009,0.4,236.2
120,120,chocolate pie crust,881,40.8,8.6,26.4,3.7,117.4,47.9,11.1,4.9,0,0.9,9.1,0,0.6,0.1,0,0.5,5.6,0.3,0.049,0,0,3.3,0.078,58.2,1.4,7.8,72.8,3.3,218.4,340.3,0.033,3.8,240.2
121,121,apple strudel,195,8,1.5,2.3,3.8,29.2,18.3,2.3,1.6,4.3,0.020,30.9,0.011,0.087,0.082,0.009,0.016,0.2,0.2,0.031,1.2,0,1,0.002,10.7,0.092,0.3,6.4,0.1,23.4,105.8,0.034,0.1,53.359
122,122,chocolate snack cake,200,8,2.4,4.3,0.9,30.2,18.9,1.8,1.6,0,0.2,9.3,0.001,0.051,0.079,0.011,0.013,0.5,0.067,0.068,1,0,0.5,0.080,58,0.2,1.8,18,0.2,43.5,88,0.006,0.5,102.459
123,123,fruit fried pie,404,20.6,3.1,9.5,6.9,54.5,27.4,3.8,3.3,0,0.4,48.1,0.065,0.2,0.046,0.074,0.1,1.8,0.1,0.019,1.7,0,2.2,0.035,28.2,0.094,1.6,12.8,0.3,55,83.2,0.094,0.3,113.776
124,124,pumpkin pie,316,14.4,4.9,5.7,2.8,40.9,0,7,0,65.1,0.3,90.7,0.100,0.1,0.091,0.086,0.3,1.2,0.7,0.077,2.6,0,0,0,145.7,0.1,2,29.5,0.3,151.9,288.3,0.058,0.7,212.686
125,125,corn cake,35,0.2,0.019,0.032,0.098,7.5,2.1,0.7,0.2,0,0.010,0.4,0.013,0.057,0.084,0,0.084,0.5,0.023,0.074,0,0,0,0,1.7,0.040,0.1,10.3,0.2,14.1,14.1,0.082,0.2,10.437
126,126,sponge snack cake,157,4.8,1.7,2.1,0.8,26.9,15.7,1.5,0.4,17.2,0.2,8.2,0.095,0.091,0.096,0.034,0.022,0.7,0.060,0,0.089,0.098,0.3,0.011,10.1,0.060,0.6,3.4,0.1,77.7,29.8,0.029,0.3,44.404
127,127,danish pastry with nuts,280,16.4,3.8,8.9,2.8,29.7,16.8,4.6,1.3,29.9,0.2,13.3,0.054,0.1,0.091,0.088,0.2,1.5,0.5,0.062,1.1,0,0.5,0.018,61.1,0.1,1.2,20.8,0.5,71.5,61.8,0.062,0.6,115.451
128,128,chocolate cream pie,301,19.2,4.9,11,2.4,33.3,0,2.6,2,5,0.1,43.1,0,0.002,0.093,0,0.1,0.7,0.4,0.023,0,0,0,0,35.6,0.078,1.1,20.8,0.2,67.3,125.7,0.016,0.2,93.8
129,129,angel food cake,72,0.2,0.071,0.095,0.1,16.2,0,1.7,0.4,0,0.2,9.3,0,0.095,0.039,0.035,0.1,0.2,0.046,0.058,0,0,0,0,39.2,0.058,0.1,3.4,0.012,90.7,26,0.095,0.055,57.8
130,130,lemon meringue pie,362,16.4,4,7.1,4.2,49.7,0,4.8,0,67.3,0.3,55,0.011,0.1,0.009,0.043,0.2,1.2,0.3,0.034,4.2,0,0,0,15.2,0.086,1.3,7.6,0.2,53.3,82.6,0.059,0.4,91.632
131,131,danish pastry with cinnamon,349,16.7,3.5,10.6,1.6,46.9,0,4.8,0,27.3,0.3,18.4,0.058,0.3,0.072,0.041,0.2,2.2,0.6,0.049,2.6,0,0,0,37,0.079,1.8,14.1,0.4,73.9,95.9,0.028,0.5,109.897
132,132,cinnamon coffeecake,238,13.3,3.3,7.4,1.8,26.6,0,3.9,1.1,18.2,0.2,12.5,0.049,0.1,0.020,0.085,0.1,1,0.4,0.046,0.2,0,0,0,30.8,0.006,1.1,12.5,0.3,61.6,70.1,0.048,0.5,77.089
133,133,cheesecake,257,18,7.9,6.9,1.3,20.4,17.4,4.4,0.3,44,0.4,36.5,0.1,0.061,0.011,0.030,0.2,0.2,0.5,0.100,0.3,0.078,0.4,0.093,40.8,0.039,0.5,8.8,0.1,74.4,72,0.079,0.4,84.8
134,134,fruitcake,139,3.9,0.5,1.8,1.4,26.5,11.8,1.2,1.6,2.2,0.013,10.9,0.060,0.004,0.063,0,0.063,0.3,0.015,0.008,0.2,0,0.4,0.032,14.2,0.082,0.9,6.9,0.067,22.4,65.8,0.033,0.1,48.507
135,135,egg custard,293,12.9,6.1,3.9,1.2,31,31,14.2,0,236.9,0.2,222.4,0.1,0.1,0.025,0.081,0.7,0.3,1.6,0.1,0,0,0.6,0.097,301.7,0.031,1,31,0.070,318.7,417.4,0.016,1.5,360.9
136,136,mince pie,477,17.8,4.4,7.7,4.7,79.2,46.7,4.3,4.3,0,0.4,61.7,0,0.2,0.074,0,0.2,2,0.2,0.1,9.7,0,0.2,0.071,36.3,0.2,2.5,23.1,0.4,69.3,335,0.099,0.4,154.1
137,137,yellow cake with chocolate frosting,546,25.6,8.3,10.4,6.8,79.7,56.5,4.6,2.2,23,0.4,32.2,0,0.032,0,0,0.1,1.2,0.2,0,0,0,6.5,0.089,46.1,0.2,2.9,28.8,0.3,198.7,269.3,0.084,0.6,161.1
138,138,danish pastry with fruit,335,15.9,3.3,10.1,1.6,45.1,0,4.8,0,18.8,0.3,27.3,0.043,0.3,0.093,0.016,0.2,1.8,0.6,0.005,1.6,0,0,0,21.6,0.059,1.4,14.1,0.2,68.6,110,0.052,0.5,90.454
139,139,white cake with coconut frosting,399,11.5,4.4,4.1,2.4,70.8,64.3,4.9,1.1,1.1,0.3,23.2,0.015,0.1,0.058,0.091,0.2,1.2,0.2,0.026,0.1,0.047,0.1,0.019,100.8,0.031,1.3,13.4,0.3,78.4,110.9,0.093,0.4,190.574
140,140,danish pastry with cheese,353,24.6,5.1,15.6,2.4,28.7,0,5.8,0,20,0.3,30.8,0.057,0.3,0.035,0.095,0.2,2.5,0.6,0.082,2.6,0,0,0,70.1,0.004,1.8,15.5,0.4,80.1,116.5,0.015,0.6,133.666
141,141,graham cracker pie crust,917,45.4,9.1,31,3.1,117.7,33.2,9.3,3.5,0,0.9,8,0,0.3,0.1,0,0.4,5.9,0.3,0.1,0,0,3.4,0.058,53.1,0.4,4.8,42.1,2.4,214.1,206.8,0.039,2.3,233.8
142,142,blueberry pie,360,17.5,4.3,7.5,4.5,49.2,0,4,0,0,0.3,75.3,0,0.2,0.073,0,0.2,1.8,0.2,0.015,1,0,0,0,10.3,0.081,1.8,11.8,0.4,44.1,73.5,0.059,0.3,83.8
143,143,yellow cake with vanilla frosting,239,9.3,1.5,3.9,3.3,37.6,0,2.2,0.2,35.2,0.2,14.1,0.027,0.018,0.064,0.016,0.099,0.3,0.2,0.001,0,0,0,0,39.7,0.017,0.7,3.8,0.089,91.5,33.9,0.020,0.2,89.788
144,144,pie crust,121,8,2,3.5,2.1,10.9,0.045,1.5,0.4,0,0.1,2.3,0,0.004,0.004,0,0.088,0.8,0.048,0.075,0,0,0.033,0.038,2.3,0.079,0.7,3.2,0.061,15.4,15.4,0.096,0.1,23.8
145,145,chocolate cake with chocolate frosting,537,27.7,8.2,10.1,6.4,72.9,55.1,4.8,3,30.4,0.5,30.4,0.095,0,0.098,0,0.061,1.1,0.3,0,0.1,0,6,0.020,41.4,0.3,4.2,42.8,0.5,189.1,372.6,0.084,0.8,154.164
146,146,cheese coffeecake,258,11.6,4.1,5.4,1.3,33.7,0,5.3,0.8,64.6,0.3,24.5,0.082,0.098,0.001,0.049,0.070,0.5,0.3,0.086,0.041,0,0,0,44.8,0.074,0.5,11.4,0.1,76.8,219.6,0.075,0.4,96.831
147,147,vanilla cream pie,350,18.1,5.1,7.6,4.3,41.1,16,6,0.8,78.1,0.3,59.2,0.1,0.2,0.064,0.086,0.3,1.2,0.5,0.006,0.6,0.076,0.6,0.010,113.4,0.018,1.3,16.4,0.2,131,158.8,0.024,0.7,181.4
148,148,pineapple cake,367,13.9,3.4,6,3.8,58.1,0,4,0.9,25.3,0.4,37.1,0.078,0.2,0.069,0.091,0.2,1.4,0.2,0.029,1.4,0,0,0,138,0.1,1.7,15,0.4,94.3,128.8,0.094,0.4,218.024
149,149,peach pie,262,11.7,1.8,5,4.4,38.5,19,2.2,0.9,0,0.3,63.6,0.060,0.025,0.089,0,0.082,0.2,0.1,0.047,1.1,0,1.1,0.023,9.4,0.082,0.6,7,0.2,25.7,146.3,0.025,0.1,64.447
150,150,fruit coffeecake,156,5.1,1.2,2.8,0.7,25.8,0,2.6,1.3,3.5,0.2,15.9,0,0.089,0.042,0,0.037,1.3,0.3,0.013,0.4,0,0,0,22.5,0.020,1.2,8.5,0.1,59,45,0.056,0.3,58.9
151,151,pound cake,116,6,3.5,1.8,0.3,14.6,0,1.7,0.2,66.3,0.1,7.4,0.090,0.059,0.055,0.088,0.048,0.4,0.1,0.087,0,0,0,0,10.5,0.021,0.4,3.3,0.046,41.1,35.7,0.092,0.1,33.47
152,152,pound cake bread,215,9.6,1.7,2.4,5.2,28.2,10,3.9,0.9,0,0.2,12.3,0,0.041,0,0,0.028,2.6,0.3,0.080,0,0,0.8,0,25.3,0.077,1.2,10.5,0.1,165,115.5,0.020,0.3,69.1
153,153,white cake,264,9.2,2.4,3.9,2.3,42.3,26.3,4,0.6,1.5,0.2,17.2,0.043,0.1,0.037,0.070,0.2,1.1,0.1,0.020,0.1,0,0.073,0.040,96.2,0.003,1.1,8.9,0.1,68.8,70.3,0.033,0.2,153.59
154,154,coffeecake with chocolate frosting,298,9.7,2.5,5.1,1.3,48.4,0,4.5,1.8,62.1,0.3,26.2,0.041,0.006,0.036,0.010,0.024,0.8,0.4,0.051,0.015,0,0,0,34.2,0.056,0.5,13.5,0.2,67.5,70.2,0.034,0.4,99.233
155,155,popcorn cake,38,0.3,0.074,0.060,0.1,8,0.001,1,0.3,0,0.050,0.5,0,0.079,0.068,0,0.060,0.6,0.002,0.076,0,0,0.073,0.005,0.9,0.067,0.2,15.9,0.037,27.7,32.7,0.079,0.4,10.7
156,156,banana cream pie,3190,161.3,44.6,67.8,39,390.2,143,52.2,8.3,604.9,2.8,568.1,0.7,1.6,0.3,0.006,2.5,12.5,4.6,1.6,19,0.009,4.7,0.069,889.5,0.6,12.3,189.8,1.8,1091.10,1956.90,0.1,5.7,1533.5
157,157,baked apple pie mcdonalds,91,4.4,1.1,2.6,0.3,12.3,4.9,0.9,0.6,0,0.076,10.5,0,0.093,0.053,0,0.045,0.7,0.036,0.027,9.1,0,0.5,0,5.4,0.030,0.6,2,0.071,10.2,17.8,0,0.000,33.3
158,158,sponge cake,187,2.7,0.8,1,0.4,36.4,0,4.6,0,107.1,0.1,18.5,0.071,0.1,0.076,0.056,0.2,0.8,0.3,0.070,0,0,0,0,26.5,0.076,1,5.7,0.1,63,88.8,0.034,0.4,71.264
159,159,yellow cake,245,9.9,2.7,4.2,2.4,36,0,3.6,0.5,36.7,0.2,17.1,0.094,0.1,0.086,0.016,0.2,1,0.2,0.038,0.1,0,0,0,99.3,0.099,1.1,8.2,0.1,79.6,61.9,0.037,0.3,150.51
160,160,shortcake,98,4,1.1,1.7,1,13.7,0,1.7,0,0.8,0.1,8,0.005,0.058,0.027,0.099,0.039,0.7,0.005,0.055,0.070,0,0,0,58,0.076,0.7,4.5,0.080,40.5,30,0.097,0.1,78.182
161,161,cherry pie,486,22,5.4,9.6,5.8,69.3,0,5,0,0,0.3,82.4,0.027,0.3,0.081,0,0.2,2.3,0.2,0.016,1.8,0,0,0,18,0.1,3.3,16.2,0.4,54,138.6,0.011,0.4,119.444
162,162,dutch apple pie,397,15.8,3.2,7.9,2.9,61,30.2,3,2.2,0,0.3,56.3,0.008,0.3,0.033,0,0.070,1.5,0.1,0.000,7.8,0,1.3,0.071,19.2,0.2,1.2,11,0.3,39.7,104.1,0.038,0.3,110.281
163,163,chocolate cake,352,14.3,5.2,5.7,2.6,50.7,0,5,1.5,55.1,0.3,23.2,0,0.1,0.012,0.027,0.2,1.1,0.3,0.038,0.2,0,0,0,57,0.2,1.5,30.4,0.3,100.7,133,0.019,0.7,130.2
164,164,marshmallow,64,0.033,0.045,0.035,0.060,16.3,11.5,0.4,0.013,0,0.039,3.3,0,0.015,0.011,0,0.028,0.038,0.014,0.062,0,0,0,0,0.6,0.002,0.038,0.4,0.003,1.6,1,0.009,0.060,17.445
165,165,sugar apple,72,0.2,0.009,0.031,0.095,18.2,0,1.6,3.4,0,0.045,56.4,0,0,0.066,0.024,0,0.093,0.7,0.2,0.2,28,0,0,0,18.5,0.075,0.5,16.2,0,24.6,190.2,0.083,23.644
166,166,toffee,67,3.9,2.5,1.1,0.1,7.8,7.6,0.1,0,12.5,0.044,0.040,0.033,0.074,0.059,0.021,0.076,0.001,0.098,0.044,0.099,0.079,0,0.1,0.097,4.1,0.092,0.094,0.5,0.082,3.8,6.1,0.031,12.023
167,167,vanilla fudge with nuts,123,3.9,1.1,0.7,1.9,21.1,20.1,0.8,0.3,3.7,0.075,2.3,0.064,0.079,0.012,0.018,0.077,0.042,0.046,0.041,0.074,0,0.087,0.056,13.3,0.012,0.1,6.8,0.1,20.7,29.1,0.016,0.2,39.577
168,168,peanuts chocolate coated,21,1.3,0.6,0.5,0.2,2,1.5,0.5,0.2,0.4,0.063,0.008,0.090,0.023,0.014,0.019,0.078,0.2,0.027,0.026,0,0,0.001,0.054,4.2,0.067,0.037,3.8,0.042,8.5,20.1,0.005,0.1,8.305
169,169,caramel with nuts chocolate coated,66,2.9,0.7,1.3,0.8,8.5,5.8,1.3,0.6,0,0.041,0.9,0.028,0.067,0.066,0,0.004,0.7,0,0.050,0.2,0,0.2,0.024,10.9,0.050,0.2,11.3,0,23.2,62.3,0.094,0.3,24.683
170,170,gingerbread,263,12.1,3.1,5.3,3.1,36.4,0,2.9,0,23.7,0.2,20.7,0.036,0.1,0.088,0.027,0.1,1.3,0.3,0.1,0.082,0,0,0,52.5,0.1,2.1,51.8,0.5,40,324.9,0.082,0.3,106.123
171,171,rolo nestle,24,1,0.6,3.4,2.9,0.2,0.078,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.234
172,172,vanilla fudge,108,1.5,1,0.4,0.084,23.2,22.6,0.3,0,4.2,0.040,3.1,0.063,0.013,0.056,0.076,0.012,0.093,0.015,0.095,0,0,0.067,0.026,10.8,0.036,0.036,0.8,0.045,8.5,13.9,0.004,0.089,35.944
173,173,halavah,328,15.1,2.9,5.7,5.9,42.3,0,8.7,3.2,0,0.1,2.6,0,0.3,0.016,0,0.036,2,0.1,0.2,0.097,0,0,0,23.1,0.8,3.2,152.6,0.6,424.9,130.9,0.036,3,95.618
174,174,praline,189,10.1,0.9,5.7,3,23.2,21.8,1.3,1.4,0,0.016,4,0,0.066,0.096,0,0.071,0.2,0.1,0.021,0.1,0,0.2,0.033,16.8,0.2,0.5,19.1,0.7,40.6,84.6,0.021,0.7,53.4
175,175,fruit juice bar,67,0.089,0,0,0.026,15.6,13.5,0.9,0.8,0,0.011,60.3,0,0.022,0.032,0,0.055,0.1,0.099,0.094,7.3,0,0,0.092,3.9,0,0.1,3.1,0.1,4.6,40.8,0.007,0.068,28.671
176,176,peanut brittle,138,5.4,1.2,2.3,1.3,20.2,14.5,2.1,0.7,3.4,0.1,0.2,0.051,0.015,0.046,0,0.098,0.7,0.1,0.029,0,0,0.7,0.060,7.6,0.086,0.3,11.9,0.2,30,47.5,0.037,0.2,36.343
177,177,butterscotch,21,0.2,0.1,0.070,0.076,4.8,4.3,0.079,0,0.5,0.039,0.3,0.076,0.008,0,0,0.087,0.093,0.075,0,0,0,0.059,0.092,0.2,0.062,0.020,0,0.076,0.040,0.2,0.011,0.001,5.351
178,178,chocolate coffee beans,155,9.4,5.1,3.9,0.4,15.6,14.4,2.1,1.6,5.7,0.006,0.7,0.049,0.007,0.016,0.063,0.011,0.052,0.1,0.002,0,0,0.1,0.040,47.8,0.1,0.6,18.1,0.2,53.2,116.9,0.056,0.6,77.127
179,179,nougat with almonds,56,0.2,0.2,0,0,12.9,11.7,0.5,0.5,0,0.061,0.3,0,0.058,0.044,0,0.045,0.083,0.044,0.001,0.096,0,0.4,0,4.5,0.051,0.082,4.5,0.043,7.7,14.7,0.062,0.051,18.658
180,180,carob,135,7.8,7.3,0.1,0.028,14.1,8.5,2,1,0.3,0.015,0.4,0,0,0.020,0.087,0.086,0.027,0.3,0.2,0.007,0.1,0,0.4,0.051,75.8,0.011,0.3,9,0.059,31.5,158.3,0.087,25.013
181,181,peanut butter fudge,62,1.1,0.3,0.5,0.3,12.4,11.7,0.6,0.1,0.5,0.085,1.7,0.081,0.064,0.090,0.095,0.070,0.2,0.028,0.052,0,0,0.2,0.068,6.7,0.016,0.072,3.2,0.077,10.9,19,0.007,0.021,21.055
182,182,sugar coated almonds,17,0.6,0.016,0.4,0.1,2.4,2.2,0.4,0.013,0,0.021,0.094,0,0.080,0.033,0,0.098,0.046,0.029,0.092,0,0,0.4,0,3.5,0.073,0.061,4.8,0.091,5.8,8.9,0.009,0.085,6.936
183,183,chocolate coated marshmallow,118,4.7,1.3,2.6,0.5,19,12.5,1.1,0.6,0,0.002,2.8,0.043,0.070,0.002,0.098,0.027,0.2,0.1,0.087,0.093,0,0.022,0.030,12.9,0.013,0.7,10.1,0.061,27.2,51,0.076,0.2,39.096
184,184,raisins chocolate coated,390,14.8,10.3,3.1,0.6,68.4,62.2,4.1,3.1,3,0.021,11.2,0.059,0.018,0.016,0.066,0.2,0.4,0.3,0.080,0.2,0,0.3,0.054,86,0.4,1.7,45,0.4,143,514,0.053,1.3,178.329
185,185,chewing gum sugarless,5,0.013,0.090,0.081,0.038,1.9,0,0,0.078,0,0.001,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.030,0,2.378
186,186,chewing gum,11,0.032,0.058,0.060,0.015,2.9,2,0,0.012,0,0.083,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050,0.045,0,2.973
187,187,chocolate syrup,109,0.4,0.2,0.1,0.011,25.4,19.4,0.8,1,0,0.061,12.1,0,0.055,0.096,0,0.099,0.1,0.096,0.089,0.009,0,0.086,0.049,5.5,0.2,0.8,25.4,0.1,50.3,87.4,0.080,0.3,33.955
188,188,chocolate fudge syrup,67,1.7,0.8,0.7,0.086,12,6.6,0.9,0.5,0.2,0.084,4.1,0.070,0.015,0.079,0.029,0.077,0.020,0.073,0.046,0.023,0,0.5,0.035,9.3,0.076,0.2,9.1,0.013,18.4,54,0.044,0.2,24.726
189,189,m ms milk chocolate mars,207,8.9,5.5,2.2,0.4,29.9,26.7,1.8,1.2,5.9,0.018,0.7,0.086,0.097,0.016,0.063,0.080,0.1,0.1,0.015,0.2,0,0.2,0.032,44.1,0.1,0.5,18.5,0.1,61.3,109.6,0.064,0.7,86.651
190,190,milk chocolate with almonds,216,14.1,7.3,4.9,1.2,21.9,18,3.7,2.5,7.8,0.051,0.6,0.049,0.020,0.060,0.093,0.2,0.3,0.2,0.047,0.084,0,1.3,0.016,91.8,0.2,0.7,36.9,0.3,108.2,182,0.067,0.5,134.811
191,191,chocolate fudge,70,1.8,1.1,0.5,0.055,13,12.4,0.4,0.3,2.4,0.032,1.7,0.067,0.028,0.062,0.061,0.029,0.054,0.011,0.044,0,0,0.075,0.068,8.3,0.059,0.3,6.1,0.044,12.1,22.8,0.010,0.2,24.119
192,192,milk chocolate with rice cereal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
193,193,m ms peanut chocolate mars,93,4.7,1.8,1.5,0.6,10.9,9.1,1.7,0.7,1.4,0.017,0.4,0.035,0.064,0.097,0.051,0.062,0.6,0.1,0.061,0,0,0.5,0.086,18.4,0.057,0.2,12.4,0.1,34.2,62.5,0.099,0.3,36.623
194,194,dark chocolate,165,9.7,5.7,2.9,0.3,18,13.8,1.5,2.2,2.1,0.013,0.3,0.074,0,0.052,0,0.077,0.004,0.2,0.084,0.064,0,0,0.2,0.087,17.1,0.3,2.4,45.6,0.4,64.2,170.4,0.033,31.848
195,195,chocolate semisweet,806,50.4,29.8,16.7,1.6,107.4,91.6,7.1,9.9,0,0.042,1.2,0,0.023,0.094,0,0.2,0.7,0.2,0.036,0,0,0.4,0.066,53.8,1.2,5.3,193.2,1.3,221.8,613.2,0.055,2.7,233.9
196,196,after eight mints nestle,36,1,0.7,0,0,6.7,5.6,0.1,0.2,0,0.025,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0.062,0,0,0,0,0,0,9.163
197,197,milk chocolate,37,2.1,1.3,0.5,0.036,4.2,3.6,0.5,0.2,1.6,0.045,0.1,0.049,0.097,0.033,0.010,0.066,0.079,0.087,0.089,0,0,0.003,0.017,13.2,0.083,0.2,4.4,0.014,14.6,26,0.007,0.2,20.464
198,198,white chocolate,162,9.6,5.8,2.7,0.3,17.8,17.7,1.8,0.081,6.3,0.009,0.4,0.072,0.072,0.051,0.022,0.091,0.2,0.2,0.042,0.2,0,0.3,0.082,59.7,0.010,0.025,3.6,0.100,52.8,85.8,0.073,0.2,89.212
199,199,chocolate,208,14,8.2,4.6,0.4,24.8,21.1,1.6,2.3,0,0.001,0.2,0,0.094,0.069,0,0.026,0.3,0.019,0.091,0,0,0.1,0.074,9.8,0.2,1.1,46.3,0.2,60.3,118.9,0.018,0.6,53.6
200,200,twix mars,146,7.2,5.5,0.9,0.2,18.8,14,1.4,0.3,2,0.064,1.2,0.081,0.062,0.048,0.007,0.036,0.073,0.3,0.030,0.099,0.2,0,0.2,0.085,30.7,0.042,0.2,7.8,0.071,30.5,53.9,0.065,27.86
201,201,kit kat nestle,62,3.3,2.2,0.6,0.097,7.6,6.5,0.7,0.2,1.1,0.022,0.1,0,0,0.094,0.047,0,0.071,0.035,0.065,0,0.2,0,0,0,16.6,0.059,0.1,0.2,0,13.4,35.3,0,11.843
202,202,snickers mars,280,13.6,5.2,4.5,1.7,35.1,28.8,4.3,1.3,7.4,0.1,3.2,0.2,0.009,0.015,0.089,0.078,0.092,2.1,0.3,0.077,0.3,0,0.9,0.015,53,0.2,0.4,41,0.2,108.3,184.1,0.000,54.826
203,203,milky way mars,264,10,7,1.3,0.2,41.3,34.6,2.3,0.6,5.2,0.021,3.7,0.1,0.065,0.085,0.079,0.011,0.081,0.000,0.090,0.068,0.4,0.072,0.5,0.038,66.7,0.047,0.3,11.6,0.095,38.9,71.9,0.073,54.438
204,204,clif bar,235,4,1,0.7,1.5,44.5,21.5,10,5,0,0.1,7.5,0,0.4,0.076,0.055,0.3,3,1.5,0.4,60,0,0.2,0.089,250.2,0.3,4.5,100,1.5,199.9,280.2,0.048,3,378.2
205,205,gum drops,18,0.042,0.050,0.100,0.012,4.4,3.5,0,0,0,0.008,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,4.418
206,206,skittles wild berry mars,249,2.6,2.6,0,0,56.3,47.1,0.1,0,0,0.036,2.4,0,0,0,0,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,0,100.6
207,207,skittles original mars,251,2.7,2.6,0,0,56.3,47,0.1,0,0,0.025,2.4,0,0,0,0,0.033,0.037,0.016,0.097,41.4,0,0.1,0.036,0,0.087,0,0.6,0.073,0.6,7.4,0.044,0.030,100.5
208,208,skittles tropical mars,251,2.7,0,0,0,56.3,47,0.1,0,0,0.095,2.4,0,0,0,0,0,0,0,0,41.6,0,0,0,0,0,0,0,0,0,0,0,0,100.7
209,209,fruit leather,52,0.4,0.025,0.2,0.050,12,6.9,0.029,0,0,0.000,1.4,0,0.051,0.081,0,0.050,0.030,0.078,0.016,16.8,0,0.020,0.003,4.5,0.060,0.1,2.8,0.083,4.3,41.2,0.034,0.014,33.811
210,210,taffy,60,0.5,0.3,0.1,0.045,13.7,10.3,0.087,0,1.4,0.028,0.7,0.096,0.026,0.011,0,0,0.046,0.018,0.013,0,0,0,0.062,0.034,1.2,0,0.016,0,0,0.2,0.5,0.054,14.358
211,211,eisbonbons mac iver,23,0,0,5.6,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,212,caramels,39,0.8,0.3,0.2,0.4,7.8,6.6,0.5,0,0.7,0.015,0.9,0.021,0.005,0.061,0.030,0.040,0.094,0.092,0.088,0.024,0,0.002,0.014,13.9,0.060,0.049,1.7,0.006,11.5,21.6,0.087,0.057,23.208
213,213,hard candy,24,0.067,0,0,0,5.9,3.8,0,0,0,0.021,0.050,0,0.021,0,0,0.084,0.039,0.090,0.035,0,0,0,0,0.2,0.071,0.038,0.2,0.082,0.2,0.3,0.052,0.059,6.182
214,214,jellybeans,4,0.043,0,0,0,1,0.8,0,0.083,0,0.076,0.051,0,0.040,0,0,0.017,0.099,0.098,0.090,0,0,0,0,0.080,0.038,0.029,0.055,0.013,0.027,0.4,0.052,0.032,1.216
215,215,jellies,56,0.069,0.033,0.059,0.071,14.7,10.8,0.005,0.2,0,0.016,6.3,0,0.055,0.098,0,0.100,0.039,0.045,0.046,0.2,0,0,0.063,1.5,0.012,0.084,1.3,0.096,1.3,11.3,0.100,0.041,16.779
216,216,wheat germ toasted,115,3.2,0.5,0.5,2,14.9,2.3,8.7,4.5,0,0.060,1.7,0,0.5,0.1,0,0.2,1.7,0.4,0.3,1.8,0,4.8,0.098,13.5,0.2,2.7,96,6,343.8,284.1,0.047,5,49.3
217,217,crispy brown rice,124,1.1,0.2,0.3,0.5,27.5,2.9,2.3,2.3,0,0.086,1,0,0.034,0.046,0,0.084,0.7,0,0.051,0,0,0.043,0,9,0.067,0.4,28.2,0,90.6,76.2,0.034,0.5,42.6
218,218,bran flakes asda,109,0.6,0.2,19.5,3.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
219,219,amaranth cooked,251,3.9,0,0,0,46,0,9.3,5.2,0,0.095,184.9,0,0.048,0.025,0,0.033,0.6,0,0.3,0,0,0.5,0,115.6,0.4,5.2,159.9,2.1,364.1,332.1,0.074,2.1,185.2
220,220,triticale,645,4,0.7,0.4,1.8,138.5,0,25.1,0,0,0.049,20.2,0,0.8,0.1,0,0.3,2.7,2.5,0.3,0,0,1.7,0,71,0.9,4.9,249.6,6.2,687.4,637.4,0,6.6,243.5
221,221,barley raw,42,0.1,0.041,0.096,0.038,9.3,0.094,1.2,1.9,0,0.016,1.2,0,0.017,0.002,0,0.096,0.6,0.035,0.034,0,0,0.052,0.061,3.5,0.059,0.3,9.5,0.2,26.5,33.6,0.019,0.3,16.3
